lake,system,month,WL,RegFlow,R,P,Evap,SWE,T
Skaha,Okanagan,2020-01-01,2.428,16.7,11.118591035483405,113.15533658489585,0.21352028625187813,136.204794049263,-3.0695861816406023
Skaha,Okanagan,2020-02-01,2.416,28.7,11.540826089913025,69.57782269455492,0.6455357051891042,212.09077537059784,-0.31201782226560226
Skaha,Okanagan,2020-03-01,2.348,32.3,12.067696283338591,48.88847656548023,6.512133244541474,245.0989931821823,1.1793762207031477
Skaha,Okanagan,2020-04-01,2.338,32.1,39.84069102443755,29.997403034940362,10.865209624171257,206.35652542114258,5.802239990234398
Skaha,Okanagan,2020-05-01,2.58,50.0,144.2182082682848,96.22787963598967,78.10358982533216,37.3556986451149,11.558587646484398
Skaha,Okanagan,2020-06-01,2.612,77.0,76.21135096997023,87.94431108981371,92.01273322105408,0.10792283137561753,14.174096679687523
Skaha,Okanagan,2020-07-01,2.467,68.4,38.60494040418416,39.8845283780247,87.20590150915086,0.00048077794190248824,18.814599609375023
Skaha,Okanagan,2020-08-01,2.439,41.4,21.51530602714047,17.406010010745376,60.111153870821,-7.345365906286457e-22,19.712213134765648
Skaha,Okanagan,2020-09-01,2.461,18.9,13.453109131660312,35.244806203991175,38.21606864221394,0.0023960083126439713,17.123712158203148
Skaha,Okanagan,2020-10-01,2.392,14.4,11.88007989549078,100.49142618663609,31.13333135843277,8.793657645583153,7.252343750000023
Skaha,Okanagan,2020-11-01,2.384,14.2,9.267922723665833,80.7230151258409,9.037498093675822,29.63581494987011,0.6151062011718977
Skaha,Okanagan,2020-12-01,2.394,12.4,8.73126249643974,91.42900700680912,3.4783203154802322,84.9885493516922,-1.7522949218749773
Skaha,Okanagan,2021-01-01,2.5,11.2,8.555049251299351,74.27097181789577,0.5000264882255578,177.5798797607422,-2.5170349121093523
Skaha,Okanagan,2021-02-01,2.466,17.3,7.653881912119687,66.42696913331747,2.1383166313171387,240.8890277147293,-5.608099365234352
Skaha,Okanagan,2021-03-01,2.37,16.2,9.597239113645628,28.755750390700996,12.022451817756519,259.9082887172699,2.2061096191406477
Skaha,Okanagan,2021-04-01,2.371,21.6,33.22176402434707,24.000610574148595,21.546920179389417,193.9072608947754,7.055169677734398
Skaha,Okanagan,2021-05-01,2.508,31.0,88.37631740607321,37.3716470785439,80.84445097483695,37.27145865559578,11.564202880859398
Skaha,Okanagan,2021-06-01,2.412,20.5,57.65507463365793,27.543882024474442,86.0620359890163,0.13764436880592257,19.301812744140648
Skaha,Okanagan,2021-07-01,2.324,12.5,26.09839680371806,10.803407232742757,67.58544431068003,-7.345365906286457e-22,23.483880615234398
Skaha,Okanagan,2021-08-01,2.331,11.9,14.677842176752165,38.63963973708451,57.227680808864534,-7.345365906286457e-22,19.538873291015648
Skaha,Okanagan,2021-09-01,2.327,11.4,10.105403198394924,63.70264571160078,41.27303254790604,0.0006699365258100443,13.906610107421898
Skaha,Okanagan,2021-10-01,2.332,9.55,9.137246495811269,89.92982259951532,32.19431173056364,1.8714242614805698,6.396020507812523
Skaha,Okanagan,2021-11-01,2.359,5.94,15.748213045299053,140.21387323737144,9.957411966752261,17.73477904498577,1.3797851562500227
Skaha,Okanagan,2021-12-01,2.385,5.73,17.475646862294525,100.07917718030512,6.005370058119297,64.03633207082748,-6.669073486328102
Skaha,Okanagan,2022-01-01,2.449,5.91,18.617662717588246,55.894764489494264,-0.1273692228096479,144.22263205051422,-4.976202392578102
Skaha,Okanagan,2022-02-01,2.461,5.98,15.619126847013831,32.36487274989486,3.265809267759323,172.21562564373016,-2.8729919433593523
Skaha,Okanagan,2022-03-01,2.493,6.13,24.311424465849996,61.67404935695231,6.937325932085514,189.0120953321457,2.4295593261718977
Skaha,Okanagan,2022-04-01,2.516,8.13,43.12436445616186,47.58207011036575,28.678030357696116,129.1453093290329,3.5309082031250227
Skaha,Okanagan,2022-05-01,2.516,17.1,92.57750981487334,81.57732686959207,71.29575754515827,57.07263946533203,8.709863281250023
Skaha,Okanagan,2022-06-01,2.599,59.5,104.78935204446316,109.1086445376277,93.85925950482488,3.0588197987526655,13.917626953125023
Skaha,Okanagan,2022-07-01,2.46,67.0,43.99211739655584,40.355890756472945,98.10454514808953,-7.345365906286457e-22,20.818658447265648
Skaha,Okanagan,2022-08-01,2.454,30.8,22.413562226574868,18.917269713710994,55.70754688233137,-7.345365906286457e-22,22.372064208984398
Skaha,Okanagan,2022-09-01,2.506,14.3,6.939767918083817,7.1287846367340535,13.10050516622141,-7.345365906286457e-22,16.473535156250023
Skaha,Okanagan,2022-10-01,2.486,9.9,5.189827919821255,18.48314009839669,7.943879958475009,1.4674367848783731,11.372338867187523
Skaha,Okanagan,2022-11-01,2.445,8.82,3.768993919948116,41.58473457209766,5.211834650253877,41.29740968346596,-3.2637390136718523
Skaha,Okanagan,2022-12-01,2.371,7.92,3.201682229700964,37.87143295630813,0.8493896075378871,99.19565916061401,-8.584539794921852
Skaha,Okanagan,2023-01-01,2.386,7.88,2.770695042272564,27.34340273309499,-0.11472373194010288,171.73434793949127,-3.1392272949218523
Skaha,Okanagan,2023-02-01,2.387,13.4,2.16653075767681,25.618291459977627,0.6011538207530975,212.74791657924652,-3.9134277343749773
Skaha,Okanagan,2023-03-01,2.343,20.5,2.176438742026221,14.645736722741276,2.440388700051699,257.92196393013,0.21532592773439774
Skaha,Okanagan,2023-04-01,2.398,11.3,7.247587200254202,33.25522877275944,5.425415147328749,239.28701877593994,4.321679687500023
Skaha,Okanagan,2023-05-01,2.495,36.0,32.49974886421114,23.833434388507158,26.727842341642827,19.90497298538685,15.338281250000023
Skaha,Okanagan,2023-06-01,2.431,24.4,19.854893325828016,22.469121613539755,29.423277592286468,0.020176910766167566,16.971826171875023
Skaha,Okanagan,2023-07-01,2.419,13.0,11.648533574771136,9.650626103393734,24.269963905680925,-7.345365906286457e-22,20.947015380859398
Skaha,Okanagan,2023-08-01,2.329,11.7,7.118965120753273,15.235017286613584,20.192602823954076,-7.345365906286457e-22,20.959710693359398
Skaha,Okanagan,2023-09-01,2.348,10.9,4.876450693700463,19.79111577384174,13.665710866916925,0.010301258953404613,14.275903320312523
Skaha,Okanagan,2023-10-01,2.379,10.7,4.015764352516271,22.956697910558432,8.976513519883156,1.2903449824079871,7.976617431640648
Skaha,Okanagan,2023-11-01,2.383,6.75,3.4129206323996186,26.214438839815557,3.66161584679503,11.54286414384842,0.7818542480468977
Skaha,Okanagan,2023-12-01,2.36,6.55,3.5349413083167747,36.51804709807038,1.5214583836495876,34.34770926833153,-0.6312927246093523
Skaha,Okanagan,2024-01-01,2.373,6.61,3.3459246769780293,39.36559020075947,0.27619924094324233,84.18937027454376,-5.302130126953102
Skaha,Okanagan,2024-02-01,2.431,6.92,3.7244673003442585,33.39786292053759,0.5594420381385135,115.71813374757767,-0.08127441406247726
Skaha,Okanagan,2024-03-01,2.364,6.8,16.427333641331643,43.503991793841124,3.9520550781162456,128.7071406841278,2.4313903808593977
Skaha,Okanagan,2024-04-01,2.387,6.97,34.47537194006145,53.529152646660805,49.37378573231399,67.97023862600327,6.162347412109398
Skaha,Okanagan,2024-05-01,2.515,11.2,55.89620803948492,50.10724416933954,81.15871902555227,16.97387360036373,10.710351562500023
Skaha,Okanagan,2024-06-01,2.439,11.9,41.972907492890954,61.68963387608528,91.57204767689109,0.1796612050384283,14.380517578125023
Skaha,Okanagan,2024-07-01,2.391,11.6,23.117765609640628,16.02241426007822,79.44077905267477,-7.345365906286457e-22,22.851312255859398
Skaha,Okanagan,2024-08-01,2.411,15.1,14.360958593897521,65.09778182953596,64.03154693543911,0.0005832388296767022,20.068750000000023
Skaha,Okanagan,2024-09-01,2.448,12.0,9.401486604474485,28.228798764757812,52.03430657275021,0.0007093445333339332,16.388604736328148
Skaha,Okanagan,2024-10-01,2.449,9.65,8.764395577600226,75.2754588611424,30.100682459305972,0.4869650292675942,7.956719970703148
Skaha,Okanagan,2024-11-01,2.392,7.13,7.366094214376062,89.84355255961418,11.066189326811582,23.72262440621853,0.8618408203125227
Skaha,Okanagan,2024-12-01,2.395,6.21,6.529200065415353,76.38051081448793,3.170805597619619,73.69060069322586,-0.8531249999999773
Vaseux,Okanagan,1994-01-01,7.882,,8.977578138001263,52.85164201632142,-1.6158376820385456,125.23616850376129,-1.0085205078124773
Vaseux,Okanagan,1994-02-01,7.869,,7.46156380046159,79.2044410482049,0.3617275506258011,164.176344871521,-4.989965820312477
Vaseux,Okanagan,1994-03-01,7.995,,12.947743001859635,46.75023979507387,2.6566083543002605,199.3325650691986,1.4101806640625227
Vaseux,Okanagan,1994-04-01,7.973,,61.57522089779377,60.27937168255448,27.54241693764925,102.78485715389252,6.431787109375023
Vaseux,Okanagan,1994-05-01,7.828,,85.70246584713459,53.524491493590176,91.91297879442573,7.396379951387644,11.506982421875023
Vaseux,Okanagan,1994-06-01,7.962,,46.729815658181906,85.79733548685908,101.96287650614977,0.011017652468581218,13.558740234375023
Vaseux,Okanagan,1994-07-01,8.033,,27.54007378825918,20.882940909359604,94.38534686341882,-7.345365906286457e-22,20.494042968750023
Vaseux,Okanagan,1994-08-01,8.024,,16.87771041179076,58.091465034522116,65.76525047421455,-7.345365906286457e-22,18.709130859375023
Vaseux,Okanagan,1994-09-01,7.911,,10.845493816304952,23.303821217268705,40.03708250820637,0.00012405519100866513,16.290917968750023
Vaseux,Okanagan,1994-10-01,7.836,,9.144578827545047,79.14003706537187,22.537994431331754,1.9922489300370216,6.645654296875023
Vaseux,Okanagan,1994-11-01,7.844,,6.592568097403273,85.40429407730699,4.15080226957798,49.296580255031586,-3.9423583984374773
Vaseux,Okanagan,1994-12-01,7.843,,6.082658626837656,92.40783494897187,-0.9252722375094891,133.7098628282547,-5.213720703124977
Vaseux,Okanagan,1995-01-01,7.818,,5.346993522834964,62.0865726377815,-1.2539252638816833,205.93857765197754,-5.295019531249977
Vaseux,Okanagan,1995-02-01,7.898,,5.134675186127424,54.94040809571743,5.713373422622681,257.80364871025085,-1.4032958984374773
Vaseux,Okanagan,1995-03-01,7.882,,6.682351246126927,62.027163337916136,9.149580728262663,282.44054317474365,-0.28684082031247726
Vaseux,Okanagan,1995-04-01,7.845,,19.734358065761626,44.14908355101943,19.293108489364386,250.7036328315735,3.3297363281250227
Vaseux,Okanagan,1995-05-01,8.06,,97.69988199695945,31.275611254386604,81.97276573628187,94.18139606714249,10.940576171875023
Vaseux,Okanagan,1995-06-01,7.989,,87.41018129512668,90.68837855011225,96.79455310106277,1.3425950892269611,14.221826171875023
Vaseux,Okanagan,1995-07-01,8.015,,37.95819031074643,56.67304003145546,87.06168364733458,-7.345365906286457e-22,17.932275390625023
Vaseux,Okanagan,1995-08-01,8.027,,21.48445916827768,63.95996850915253,72.62713648378849,-7.345365906286457e-22,14.963769531250023
Vaseux,Okanagan,1995-09-01,7.987,,13.499833876267076,25.739139528013766,45.16318906098604,-7.345365906286457e-22,15.870019531250023
Vaseux,Okanagan,1995-10-01,7.866,,11.7574539326597,80.62507468275726,30.271026771515608,1.4015756314620376,5.227563476562523
Vaseux,Okanagan,1995-11-01,7.895,,13.198923552408814,166.60145949572325,1.6526179388165474,42.91969537734985,0.03542480468752274
Vaseux,Okanagan,1995-12-01,7.948,,11.283145810011774,89.87363241612911,-0.35785604268312454,128.84505093097687,-5.871923828124977
Vaseux,Okanagan,1996-01-01,8.013,,12.460228201234713,67.72118131630123,-0.5332040600478649,207.255557179451,-8.175756835937477
Vaseux,Okanagan,1996-02-01,8.018,,11.565288063138723,62.61847191490233,1.0987538844347,264.81926441192627,-4.110205078124977
Vaseux,Okanagan,1996-03-01,8.017,,13.055941584752873,37.91167552117258,7.798374630510807,287.0754599571228,-0.37387695312497726
Vaseux,Okanagan,1996-04-01,8.091,,68.30466678366065,67.68009625375271,9.529301896691322,210.3961855173111,3.8625732421875227
Vaseux,Okanagan,1996-05-01,8.058,,156.36797668412328,110.29469687491655,66.92570587620139,102.07130759954453,7.040917968750023
Vaseux,Okanagan,1996-06-01,8.351,,128.3751893788576,45.81078886985779,96.46489284932613,7.541323080658913,13.341699218750023
Vaseux,Okanagan,1996-07-01,8.087,,40.2521644718945,28.20966625586152,95.10878194123507,0.0005815087433802546,19.333886718750023
Vaseux,Okanagan,1996-08-01,8.005,,20.204508502501994,26.89921879209578,55.36230746656656,-7.345365906286457e-22,18.836328125000023
Vaseux,Okanagan,1996-09-01,7.91,,14.414565812330693,95.02013213932514,47.48163744807243,0.03796864257310517,11.822778320312523
Vaseux,Okanagan,1996-10-01,7.879,,11.373245884897187,86.92427212372422,23.590450640767813,10.616449639201164,4.372216796875023
Vaseux,Okanagan,1996-11-01,7.843,,10.08971594274044,104.46083033457398,3.8979481905698776,47.6028248667717,-3.0226806640624773
Vaseux,Okanagan,1996-12-01,7.862,,9.391936531756073,113.95230609923601,-1.269371248781681,144.80771124362946,-7.965551757812477
Vaseux,Okanagan,1997-01-01,7.892,,9.234973025741056,96.58794431015849,-0.16151880845427513,259.7205638885498,-4.780615234374977
Vaseux,Okanagan,1997-02-01,7.934,,7.947912672534585,37.63807564973831,-0.22646598517894745,316.09565019607544,-2.3243164062499773
Vaseux,Okanagan,1997-03-01,8.054,,9.84558925847523,84.62216355837882,6.141236983239651,366.10016226768494,-0.22092285156247726
Vaseux,Okanagan,1997-04-01,8.051,,28.4082954749465,50.10051419958472,18.317811191082,340.8909738063812,2.8130126953125227
Vaseux,Okanagan,1997-05-01,8.198,,223.00119046121836,89.12562811747193,67.42322538048029,129.51533496379852,9.806787109375023
Vaseux,Okanagan,1997-06-01,8.321,,119.69542130827904,90.01955855637789,103.46237104386091,1.7470072489231825,13.014062500000023
Vaseux,Okanagan,1997-07-01,8.326,,46.72305774874985,85.29552188701928,112.40808293223381,-7.345365906286457e-22,16.644677734375023
Vaseux,Okanagan,1997-08-01,8.318,,25.668449874501675,28.891817608382553,67.36772088333964,-7.345365906286457e-22,18.882714843750023
Vaseux,Okanagan,1997-09-01,8.132,,18.511255038902164,91.21345588937402,54.509248584508896,0.005613497705780901,13.613793945312523
Vaseux,Okanagan,1997-10-01,8.02,,15.668278967496008,91.93010651506484,29.997596750035882,1.408507232554257,5.238671875000023
Vaseux,Okanagan,1997-11-01,7.824,,13.737191911786795,42.95167629607022,6.853141821920872,6.995107978582382,1.1561523437500227
Vaseux,Okanagan,1997-12-01,7.967,,14.112325152382255,43.28667977824807,2.247015479952097,30.988158658146858,-4.442358398437477
Vaseux,Okanagan,1998-01-01,7.886,,13.301552593475208,97.27208595722914,-1.7107510939240456,107.9535111784935,-5.702368164062477
Vaseux,Okanagan,1998-02-01,7.893,,11.815702891908586,41.11047042533755,0.10750256478786469,161.44883632659912,-0.6753906249999773
Vaseux,Okanagan,1998-03-01,7.923,,16.377002466470003,62.04945896752179,2.126118168234825,194.49196755886078,0.6987548828125227
Vaseux,Okanagan,1998-04-01,7.927,,51.68372648768127,40.68079520948231,16.77513588219881,139.6588534116745,4.863916015625023
Vaseux,Okanagan,1998-05-01,7.914,,102.66002803109586,71.70114247128367,83.98114796727896,8.168376050889492,11.667382812500023
Vaseux,Okanagan,1998-06-01,8.053,,52.26215464062989,80.40983928367496,100.90665891766548,0.011312283277220558,14.092431640625023
Vaseux,Okanagan,1998-07-01,8.01,,31.597981229424477,35.661841509863734,109.45225553587079,-7.345365906286457e-22,20.664453125000023
Vaseux,Okanagan,1998-08-01,7.943,,18.324535456486046,9.531273390166461,61.406407970935106,-7.345365906286457e-22,20.409814453125023
Vaseux,Okanagan,1998-09-01,8.003,,11.634118272922933,29.96989991515875,36.197640001773834,-7.345365906286457e-22,17.041040039062523
Vaseux,Okanagan,1998-10-01,7.915,,9.707795194117352,68.46572831273079,28.875085059553385,0.36023303982801735,6.474877929687523
Vaseux,Okanagan,1998-11-01,7.885,,9.07529960386455,136.48060150444508,5.069109611213207,24.04174953699112,0.45034179687502274
Vaseux,Okanagan,1998-12-01,7.805,,7.433216931531206,113.76701924018562,0.2731485292315483,113.45698684453964,-6.165869140624977
Vaseux,Okanagan,1999-01-01,7.852,,7.338889059610665,85.198565851897,-0.6540436297655106,207.8530788421631,-3.0724853515624773
Vaseux,Okanagan,1999-02-01,7.891,,6.571718899067491,94.90682370960712,1.0370314121246338,303.7526309490204,-2.5744384765624773
Vaseux,Okanagan,1999-03-01,7.955,,8.42600580654107,56.82837683707476,9.748336393386126,362.9467487335205,0.03566894531252274
Vaseux,Okanagan,1999-04-01,7.98,,23.49202986806631,29.549275059252977,20.13432327657938,333.25323462486267,3.1003662109375227
Vaseux,Okanagan,1999-05-01,8.03,,117.15069320052862,60.757922008633614,57.0002025924623,185.15829741954803,7.055078125000023
Vaseux,Okanagan,1999-06-01,7.875,,153.41015998274088,67.71174492314458,87.48332038521767,27.309929952025414,12.466699218750023
Vaseux,Okanagan,1999-07-01,8.07,,52.71403200458735,57.2964659659192,96.4705403894186,0.04549724326352589,16.382470703125023
Vaseux,Okanagan,1999-08-01,7.989,,25.070464704185724,50.514538190327585,61.33297458291054,0.0042023698370030615,19.345605468750023
Vaseux,Okanagan,1999-09-01,7.802,,15.063792234286666,35.679194843396544,44.26389466971159,0.41121194954030216,13.018945312500023
Vaseux,Okanagan,1999-10-01,7.83,,12.038711603963748,65.20360126160085,26.35746169835329,1.026859157718718,6.095483398437523
Vaseux,Okanagan,1999-11-01,7.862,,11.73262222437188,110.20902777090669,7.655485533177853,12.215513736009598,1.2507568359375227
Vaseux,Okanagan,1999-12-01,7.877,,9.828899113927037,71.39408495277166,-0.672636553645134,81.33063465356827,-3.4090332031249773
Vaseux,Okanagan,2000-01-01,7.814,,9.872004418866709,60.07529248017818,-1.7513004131615162,145.74621617794037,-5.865942382812477
Vaseux,Okanagan,2000-02-01,7.854,,8.983608393464237,46.59902001731098,-1.1611836962401867,189.32224810123444,-2.5630859374999773
Vaseux,Okanagan,2000-03-01,7.81,,9.804347035242245,63.16284742206335,7.273961789906025,236.32703721523285,0.6927734375000227
Vaseux,Okanagan,2000-04-01,7.946,,40.268447482958436,60.69533061236143,16.802586615085602,182.11258947849274,4.974511718750023
Vaseux,Okanagan,2000-05-01,8.021,,109.06580276787281,68.87112045660615,80.80874476581812,60.93983352184296,9.042871093750023
Vaseux,Okanagan,2000-06-01,8.02,,90.79806972295046,58.69733635336161,96.44926059991121,3.0778481159359217,14.081689453125023
Vaseux,Okanagan,2000-07-01,8.012,,38.05080847814679,71.22664037160575,88.57690589502454,0.01881762182165403,17.558984375000023
Vaseux,Okanagan,2000-08-01,8.041,,20.112200698349625,26.655248017050326,55.36753311753273,-7.345365906286457e-22,17.848535156250023
Vaseux,Okanagan,2000-09-01,7.94,,13.29842460108921,54.921519476920366,44.39162090420723,0.017980250049731694,12.448632812500023
Vaseux,Okanagan,2000-10-01,7.847,,10.461108147865161,49.78592076804489,24.323745165020227,0.31289045000448823,6.570458984375023
Vaseux,Okanagan,2000-11-01,7.845,,7.881618803367019,35.17377655953169,7.112198509275913,12.181863188743591,-2.9185546874999773
Vaseux,Okanagan,2000-12-01,7.867,,7.0545552734984085,46.02108825929463,0.07929420098662376,44.08237710595131,-6.858740234374977
Vaseux,Okanagan,2001-01-01,7.85,,6.342676264466718,32.546624541282654,-0.8798292838037014,81.081822514534,-4.869238281249977
Vaseux,Okanagan,2001-02-01,7.853,,5.244424450211227,23.866154486313462,0.07227249443531036,110.61107367277145,-4.825292968749977
Vaseux,Okanagan,2001-03-01,7.887,,7.513248245231807,52.80466168187559,4.775732522830367,117.59714037179947,1.0660644531250227
Vaseux,Okanagan,2001-04-01,7.873,,18.513444811105728,64.97143534943461,19.76332627236843,109.41512882709503,3.5357910156250227
Vaseux,Okanagan,2001-05-01,7.976,,25.07464017253369,39.71322951838374,95.90243129059672,21.665727719664574,11.058007812500023
Vaseux,Okanagan,2001-06-01,7.968,,25.824385229498148,87.29963097721338,97.47674223035574,0.09390978084411472,12.571923828125023
Vaseux,Okanagan,2001-07-01,7.978,,20.000141521450132,59.58123749587685,101.09672835096717,4.6520696628249425e-05,17.810937500000023
Vaseux,Okanagan,2001-08-01,7.94,,14.125480403890833,38.38751290459186,77.2202960215509,-7.345365906286457e-22,19.083886718750023
Vaseux,Okanagan,2001-09-01,7.973,,9.91898006759584,25.477411109022796,45.02034746110439,-7.345365906286457e-22,14.764916992187523
Vaseux,Okanagan,2001-10-01,7.949,,9.17347238282673,81.5892145037651,25.302666937932372,5.077168345451355,5.109155273437523
Vaseux,Okanagan,2001-11-01,7.912,,8.609600190538913,84.58155440166593,9.411326609551907,9.89429373294115,1.4873291015625227
Vaseux,Okanagan,2001-12-01,7.927,,7.530052520451136,88.14691565930843,-0.614591408520937,87.52714097499847,-5.139868164062477
Vaseux,Okanagan,2002-01-01,7.919,,8.16125061828643,82.37654832191765,-1.8750270828604698,152.83562242984772,-4.273901367187477
Vaseux,Okanagan,2002-02-01,7.923,,7.311075692996383,53.39415743947029,0.08383765816688538,206.67245984077454,-3.4145263671874773
Vaseux,Okanagan,2002-03-01,7.976,,8.183180849300697,60.52912294398993,3.7063579075038433,262.3412311077118,-2.7488769531249773
Vaseux,Okanagan,2002-04-01,7.97,,28.323528240434825,43.723321286961436,9.639286436140537,234.40203070640564,3.5523925781250227
Vaseux,Okanagan,2002-05-01,8.01,,120.21442595869303,92.92713762260973,66.66201259940863,107.93256014585495,8.241601562500023
Vaseux,Okanagan,2002-06-01,8.047,,117.17461980879307,44.646444730460644,102.95959655195475,6.159045733511448,15.638818359375023
Vaseux,Okanagan,2002-07-01,8.007,,38.91458548605442,23.681960883550346,90.86103504523635,-7.279189844061664e-22,19.200341796875023
Vaseux,Okanagan,2002-08-01,8.03,,19.548905838746578,22.419085609726608,47.30804916471243,-7.279189844061664e-22,17.972070312500023
Vaseux,Okanagan,2002-09-01,7.988,,12.054406979586929,34.68230366706848,36.94592043757439,0.003574340325940284,13.536035156250023
Vaseux,Okanagan,2002-10-01,7.991,,8.894082304323092,18.451766343787313,19.227089826017618,0.6752712070010602,6.733178710937523
Vaseux,Okanagan,2002-11-01,7.962,,7.469192496500909,44.471221044659615,7.410147227346897,6.33707270026207,1.4779296875000227
Vaseux,Okanagan,2002-12-01,7.94,,6.590970471734181,91.67836583219469,0.5889539606869221,30.41110746562481,-1.9847167968749773
Vaseux,Okanagan,2003-01-01,7.96,,5.625366349704564,65.77653903514147,-2.4457345716655254,99.6575877070427,-2.1192382812499773
Vaseux,Okanagan,2003-02-01,7.944,,4.600607382599264,29.46092141792178,-0.30680932104587555,136.5787237882614,-1.8621582031249773
Vaseux,Okanagan,2003-03-01,7.992,,11.237980739679188,90.9242769703269,1.8675639294087887,163.47932815551758,0.6531005859375227
Vaseux,Okanagan,2003-04-01,7.918,,29.504609992727637,65.90025499463081,21.916218101978302,115.79883098602295,4.431054687500023
Vaseux,Okanagan,2003-05-01,7.893,,71.18986593559384,70.03547344356775,81.34103938937187,39.263561367988586,9.606835937500023
Vaseux,Okanagan,2003-06-01,8.001,,58.17486089654267,64.39265795052052,105.48551101237535,0.48434248310513794,16.052148437500023
Vaseux,Okanagan,2003-07-01,7.951,,28.863285842817277,6.38034931034781,73.17686919122934,-7.279189844061664e-22,20.792626953125023
Vaseux,Okanagan,2003-08-01,7.919,,16.055772895924747,16.946107614785433,49.68839092180133,-7.302405527464253e-22,20.130029296875023
Vaseux,Okanagan,2003-09-01,7.963,,10.384197521489114,35.665626637637615,34.45361740887165,0.022174866899149492,14.777612304687523
Vaseux,Okanagan,2003-10-01,7.846,,13.328708475455642,131.13101292401552,26.43394097685814,1.080195070244372,8.602441406250023
Vaseux,Okanagan,2003-11-01,7.805,,7.5401837239041924,100.23248149082065,4.855608567595482,32.754819840192795,-3.0933593749999773
Vaseux,Okanagan,2003-12-01,7.882,,7.088069993187673,45.75515748001635,-1.4132065698504448,109.91223901510239,-5.008886718749977
Vaseux,Okanagan,2004-01-01,7.869,,7.005201201536693,71.62109762430191,-0.5309665575623512,149.45782721042633,-5.859960937499977
Vaseux,Okanagan,2004-02-01,7.83,,6.409128982340917,31.639298307709396,-0.6307666189968586,212.9191905260086,-2.0979980468749773
Vaseux,Okanagan,2004-03-01,7.868,,11.297412595013157,52.53101873677224,5.8413539081811905,228.53147983551025,2.6560302734375227
Vaseux,Okanagan,2004-04-01,7.926,,52.02544969506562,36.59682464785874,46.81165795773268,108.4350198507309,7.993554687500023
Vaseux,Okanagan,2004-05-01,7.972,,90.0424555875361,98.78569864667952,86.7463112808764,9.97402984648943,10.904931640625023
Vaseux,Okanagan,2004-06-01,7.984,,52.53272596746683,57.58227780461311,108.97996835410595,0.007939532224554569,16.268212890625023
Vaseux,Okanagan,2004-07-01,8.011,,28.730793215800077,32.13160752784461,87.23971666768193,-7.306051543960571e-22,20.099267578125023
Vaseux,Okanagan,2004-08-01,8.047,,17.91183714522049,82.84077234566212,61.524981167167425,-7.345365906286457e-22,19.855371093750023
Vaseux,Okanagan,2004-09-01,8.031,,13.596204807981849,92.50366827473044,51.98547150939703,0.21415027731563896,11.944116210937523
Vaseux,Okanagan,2004-10-01,7.924,,11.490800476167351,62.81770905479789,29.830354265868664,3.2996356021612883,7.123925781250023
Vaseux,Okanagan,2004-11-01,7.856,,12.377409730106592,83.4706868045032,7.258141413331032,18.154965713620186,1.0803466796875227
Vaseux,Okanagan,2004-12-01,7.839,,13.819652609527111,78.55295250192285,0.8644121699035168,59.718821197748184,-0.8576416015624773
Vaseux,Okanagan,2005-01-01,7.834,,17.341555503662676,60.1894014980644,-1.4056279323995113,104.74838316440582,-4.497656249999977
Vaseux,Okanagan,2005-02-01,7.823,,20.061654038727283,19.03476007282734,3.7629157304763794,100.80353915691376,-0.10812988281247726
Vaseux,Okanagan,2005-03-01,7.825,,33.4681038511917,58.1642632605508,8.98822071030736,62.17934936285019,3.1371093750000227
Vaseux,Okanagan,2005-04-01,7.911,,48.873162595555186,47.22663201391697,58.375513181090355,47.871798276901245,6.898828125000023
Vaseux,Okanagan,2005-05-01,7.937,,64.86368854530156,66.99119252152741,94.92748649790883,3.7212527822703123,12.526269531250023
Vaseux,Okanagan,2005-06-01,7.974,,39.23045704141259,107.55766415968537,96.89519181847572,0.005249085461400682,13.128076171875023
Vaseux,Okanagan,2005-07-01,7.995,,25.407811510376632,34.53150577843189,105.1361276768148,-7.345365906286457e-22,18.085839843750023
Vaseux,Okanagan,2005-08-01,8.003,,16.3632255862467,29.064233414828777,63.13352892175317,-7.345365906286457e-22,19.044580078125023
Vaseux,Okanagan,2005-09-01,7.87,,11.450324964243919,53.28458268195391,42.670341208577156,0.0032564489629294258,12.204980468750023
Vaseux,Okanagan,2005-10-01,7.838,,10.633749508997425,90.89792496524751,28.405411634594202,0.4112197202630341,6.605615234375023
Vaseux,Okanagan,2005-11-01,7.848,,8.565327152609825,77.32099620625377,4.055444151163101,33.31812471151352,-0.46445312499997726
Vaseux,Okanagan,2005-12-01,7.847,,8.371806819923222,52.45282163377851,-0.12768199667334557,63.207052648067474,-4.022070312499977
Vaseux,Okanagan,2006-01-01,7.86,,8.070192387094721,108.13526157289743,-1.3279938139021397,143.45814287662506,-1.7095703124999773
Vaseux,Okanagan,2006-02-01,7.865,,7.250191527418792,62.342165037989616,1.6976408660411835,220.5570638179779,-3.3296874999999773
Vaseux,Okanagan,2006-03-01,7.86,,8.95236834185198,51.98735976591706,4.7667319886386395,270.0371444225311,0.8348632812500227
Vaseux,Okanagan,2006-04-01,7.84,,46.687162248417735,50.997796934098005,19.1802391782403,204.60091531276703,5.824121093750023
Vaseux,Okanagan,2006-05-01,7.958,,122.58414318785071,69.60132578387856,88.30338204279542,47.62847349047661,11.683496093750023
Vaseux,Okanagan,2006-06-01,8.158,,73.96738976240158,71.07486482709646,106.48730210959911,0.040031060052569956,15.700830078125023
